uuid,sex,age,age_group,occupation,district,visit,time_slot
48aa2473314049548676a26534e12039,남자,49,40대,공공행정 사무원,경상남-김해시,False,
872bc0984d6c4e1ab0f90a2789fafdb8,여자,77,60대+,무직,경기-화성시,False,
04afa4b8a45541d894e03f80de877664,남자,22,20대,품질 관리 사무원,경기-안산시 단원구,True,14-17
fc807281e3274fb68b7fb241f659c1a1,남자,39,30대,"전직 위성방송 안테나 설치 및 수리원, 현재 구직중",충청남-당진시,False,
7713de4c9c73465cb110cbe4690b6bd6,여자,72,60대+,대출 모집인,경상남-양산시,False,
5c23b504fa3d4236b7914a3e9c0557be,남자,47,40대,그 외 일반 영업원,대전-서구,False,
64a0a88b0d234887b667b391ea0ae3fc,남자,63,60대+,철도 기관사,경기-남양주시,False,
a6ca35d388874e47bdcea1297d5f59c4,남자,64,60대+,건물 경비원,대구-달서구,False,
a4412ecb86484141b278c49e3fe97a99,여자,62,60대+,그 외 조리사,부산-강서구,False,
dda48330208a40d788e3e2d3ededd57d,남자,23,20대,품질 인증 심사 전문가,경상북-포항시 북구,False,
4fe683586c1847a8845c5c64a12a3524,여자,68,60대+,텔레마케터,제주-제주시,False,
ae3a31a8b2c8454d86bc518cf720b5a3,여자,40,40대,유치원 교사,광주-동구,False,
87465bac67d542c886717061d652619c,남자,19,10대,무직,대전-서구,True,14-17
612393d45d7e4cba835444a9e006c992,여자,36,30대,중식 조리사,경기-고양시 일산동구,True,11-14
4fe7bc98e7c94cf6ba0b31e33bebd357,남자,49,40대,강구조물 건립원,경기-성남시 중원구,False,
6d8aa00ba3b24811a64396b6a312be92,남자,77,60대+,그 외 하역 및 적재 단순 종사원,전라남-영암군,False,
38e3457fcde54c3ba20d4e968a9db325,여자,67,60대+,건물 청소원,충청남-논산시,False,
8c1fd22547934ef495bfb5390eaebb34,남자,67,60대+,무직,서울-구로구,False,
680fa318e9ce47be80d2f64b5b3b8041,남자,27,20대,무직,경기-화성시,False,
ae33761b2af04380b01e477165bd3fbc,남자,52,50대,지게차 운전원,전북-장수군,False,
0fdc29a5089d41398582ffcb09b45a34,여자,62,60대+,음료 배달원,충청남-논산시,False,
654ca76f67784b99b35ca64c713d6e0e,남자,85,60대+,무직,대구-동구,False,
7dec2a74e60246a69f9f8445749513ad,남자,40,40대,하역 및 적재 관련 단순 종사원,경기-수원시 권선구,False,
98c9031dd3bb475ea381ccf390464567,남자,49,40대,플랜트공학 기술자 및 연구원,서울-강남구,False,
94f602e89ccc4260b6a57c30f7bd1047,남자,65,60대+,머시닝센터 조작원,서울-중랑구,True,00-06
fdec2083df6445aabceed77978fc3cdf,남자,29,20대,시설 경비원,광주-북구,False,
fd5a07f37f614aea836d462950770ca9,남자,25,20대,무직,서울-도봉구,False,
cc5fc940e84d4089941b8fee44c3b729,여자,65,60대+,무직,전라남-순천시,False,
df3163a1a873466b9ff9348f22701cb3,여자,51,50대,건물 청소원,서울-금천구,False,
acb9a1bb2f064a7eaa3acaaee80a4fc8,남자,44,40대,무직,제주-제주시,False,
39b02bca966643b0bf8a770e37f2bfc6,여자,41,40대,승용차 및 승합차 운전원,대구-달서구,False,
d4a3eeaecfa64ac9a5079e130e80cb44,남자,27,20대,일반 비서,경기-수원시 권선구,False,
1478f56e58cc4388baf2a30150d40f53,남자,85,60대+,무직,인천-미추홀구,False,
44efebd646604f758bf41b35a6051840,여자,29,20대,전문 한의사,강원-춘천시,False,
3a2c0b6299ff4971b2f0c2c198321800,여자,71,60대+,무직,부산-기장군,False,
82cde5a3fd274ac39b9e4b3d899ae6b2,여자,63,60대+,음료 서비스 종사원,대구-동구,False,
be7ffd2af7254791b4b388d080836e0e,남자,27,20대,공공행정 전문가,경기-고양시 일산서구,False,
5e3ff5127db14f72a21de6cf15d1a2f7,남자,55,50대,기업 고위 임원,부산-영도구,False,
b81a11c862e34b4596d87ae91d3f21b3,여자,35,30대,무직,서울-강남구,True,14-17
a624b13097224fd1865072fe245488b3,남자,76,60대+,건물 경비원,대구-동구,False,
39c98cfa78294216aca2ebb4189b6227,여자,79,60대+,무직,부산-동구,False,
0a3520d53a594634bbcab32e2921939a,여자,39,30대,일반 비서,경기-고양시 일산서구,False,
84888984c46a419997471631054c1a53,여자,61,60대+,무직,경기-과천시,False,
f8b2eb983cdf41229ea152b89081246e,여자,27,20대,무직,부산-강서구,False,
c3c27cbd5f1a4b0298ec74f54c45d0e5,여자,55,50대,농업 단순 종사원,전라남-장흥군,False,
77957688484e410789be140fc748b216,여자,55,50대,건물 청소원,전라남-고흥군,False,
09be37698cc84baf96a88647650a0c0b,여자,41,40대,투자 권유 대행인,경기-고양시 일산동구,False,
474fb9e2a3c94436a0008f32c7d63c9c,남자,41,40대,석유화학 기술자 및 연구원,경상남-진주시,False,
9cefd3f8be0447b3b8e5cf1f1c090147,남자,58,50대,그 외 일반 영업원,전라남-순천시,False,
d18748beb9c141eabb4cb04a2aaeb9d5,남자,35,30대,자동차 튜닝원,부산-강서구,True,11-14
673f289568844e7dab8710ed2377fa25,남자,33,30대,토목 관련 관리자,경기-성남시 중원구,False,
fd739e91d26a4130850af8598bdd3022,남자,39,30대,산업 안전원,경상남-양산시,False,
fa4006cfb18540aa85478a045fd87de1,남자,58,50대,경리 사무원,부산-금정구,False,
694dae5723c540878643b666aa85549b,여자,63,60대+,음식료품 판매원,경기-여주시,False,
3835c5dadb454182a31b7e83f9ec5853,남자,30,30대,무직,서울-동대문구,False,
750b9d8ccbe84c1fab9d5a89c7d90128,남자,19,10대,무직,충청남-천안시 서북구,False,
7a153cd4f7db401daaff7f37375e180b,여자,75,60대+,건물 청소원,경상북-영주시,False,
8fa409e123c74c4c8c8789907163e49b,남자,37,30대,우편집배원,경기-안양시 만안구,False,
5949d5bb44674fee8cabc42261da96ed,남자,62,60대+,건물 경비원,전라남-무안군,False,
b48a42506d9c46d5be66f00cd2f34cd0,여자,50,50대,전화 상담원,서울-성북구,False,
1083cf4cd2174366bfd1c23aa2023b77,여자,31,30대,무직,서울-영등포구,True,14-17
198214301dc24ec991a6d16f51bbd310,남자,50,50대,건물 칸막이 설치원,충청남-당진시,False,
b97e2d943802486cacf61e782965e5c5,남자,64,60대+,냉난방기 관련 설비 조작원,서울-관악구,False,
9fa8ff3f2ff5439380b8e0eed3477ef5,남자,69,60대+,무직,전라남-함평군,False,
4a77144a775840c78793196e3ad8b3a1,남자,61,60대+,무직,충청남-천안시 서북구,False,
77bb21541f834baeaaf8844fed96c139,여자,79,60대+,무직,전북-정읍시,False,
1bf773c1db7a44388a8396d0a63a9558,여자,56,50대,경리 사무원,경기-안성시,False,
3100bd22b299415599caaf1ab230c507,여자,65,60대+,건물 청소원,경상남-진주시,False,
74ddf1d7b7a2425c9ed03835c4e771c1,여자,63,60대+,여행 사무원,인천-부평구,True,11-14
3dc8a50abe084f1b9e511663f883c0ce,남자,32,30대,철도 고가 전선 가설원,전라남-광양시,False,
ec364c1a3fbe47ad8e59a6e6db9867e5,남자,21,20대,무직,경기-용인시 처인구,False,
9595ae5f0c42460ca0b01c4ec0cdd6e4,남자,49,40대,경리 사무원,대구-수성구,False,
db15feba5fad45e999758432dab7f1d1,남자,35,30대,방송장비 설치 및 수리원,경기-고양시 일산서구,False,
19691b4ed2dd473485add0b3d3377865,여자,87,60대+,무직,대구-중구,False,
042c083cf67a47d8956cf2b50ec12f0c,여자,74,60대+,무직,충청북-청주시 서원구,False,
4c9e80935fa943acbffefb9ec4880b75,남자,76,60대+,무직,경기-부천시 원미구,False,
b7b34b06aae44d86b3a4c203300d94a6,남자,47,40대,교사 교육 보조원,광주-북구,False,
2873bfbfca08415892f5a20cef7f5be6,여자,69,60대+,드라이클리닝기 조작원,경기-용인시 기흥구,False,
ad49fbafbdcc42c48138d46bf21c7e9e,여자,38,30대,압연기 조작원,경기-안산시 상록구,False,
3dc876310e5d4a129d79cf2fe3c45c86,남자,72,60대+,농업 단순 종사원,전북-임실군,False,
0a06c412b55e40cab8c33ee1b69acb1c,남자,67,60대+,무직,충청북-음성군,False,
10efcd7bcbb44a9c96a53207fbd75df5,남자,67,60대+,무직,충청북-영동군,False,
d4236dbc6ab94800afd5f9bf59484877,남자,63,60대+,그 외 상점 판매원,경상남-통영시,False,
781a61765c824e0c8dd332162da282c7,남자,36,30대,조세행정 사무원,강원-춘천시,False,
1023b99ececc421bbef00e7e1470c929,여자,63,60대+,그 외 조리사,인천-미추홀구,False,
edad59cfa6bc4c60b28c81fcb7685783,여자,54,50대,유통 및 매장 감시원,경기-군포시,False,
eece1c9a6ea847708cae414ade5da28e,여자,80,60대+,무직,서울-노원구,False,
b3539b72429a43c2a2cfd9bf847ee413,여자,25,20대,무직,부산-해운대구,True,14-17
5d7d162eb32241f99102861be9d7eae5,여자,61,60대+,관광버스 운전원,경기-성남시 분당구,True,11-14
284f45dfae834121831977ed22df3fa2,남자,73,60대+,그 외 하역 및 적재 단순 종사원,경상북-영천시,False,
e38bb6d5c3cb4d428db27a254c6738d7,여자,43,40대,경리 사무원,서울-강남구,False,
7a19a7728bf744f996b06d1c4ecc9c66,남자,56,50대,경영 기획 사무원,경기-군포시,False,
89557722979840ad820ea05c37c27b41,남자,25,20대,통신장비 기사,충청북-청주시 흥덕구,False,
4177c41a5e094f27b955d0732a99b04c,여자,79,60대+,무직,전라남-나주시,False,
baff19976bda4bc283a376cba90761b3,남자,26,20대,생산관리 사무원,경기-용인시 수지구,False,
536af85c18144f1295d14964a0b97263,남자,47,40대,기업 고위 임원,전라남-나주시,False,
df66312dd1484cf88b36031533b4d483,남자,55,50대,경리 사무원,부산-부산진구,False,
c15dd123f85541beb37135454b31deec,여자,74,60대+,무직,인천-남동구,False,
06289e0e1a3e4016b78290555a00f89b,여자,45,40대,시설 경비원,경기-안양시 만안구,False,
2f3a3f786e5a46ed8315c62956e7a7aa,남자,50,50대,상품 기획자,대구-서구,False,
97b7c38245854308a55ed2194bec429a,남자,64,60대+,상·하수 배관공,경상북-봉화군,False,
d5db90a227504311bf0e3470a041e4d1,남자,71,60대+,운송장비 청소원,전북-익산시,False,
7296ebd417354be4a513535f1a4f09b5,여자,27,20대,부동산 중개사,경기-과천시,False,
6edb7fa706a04794aed87425e4f7c80f,여자,51,50대,무직,전북-전주시 덕진구,False,
49cc81fdb4b644b185fb737a33891718,남자,61,60대+,무직,서울-양천구,False,
b48f4d86d97840e98d89ff808e535a9d,남자,38,30대,그 외 일반 영업원,경상남-진주시,False,
a5be59f45c084a5f875a696efcf478b1,남자,64,60대+,무직,서울-영등포구,False,
a5584823d8f340ea859bd2c6a8439166,여자,34,30대,무직,서울-중구,True,11-14
55dc781de107415d84181d2756748ea7,여자,55,50대,무직,강원-동해시,False,
22e2c5fc26d94464a605c597b8b87a43,여자,53,50대,무직,경상남-창원시 마산회원구,False,
3a2297a5d27541b18c9c45003e5583d4,여자,67,60대+,무직,전북-익산시,False,
370820ff058e4aac9c3bfd1281cad0e1,여자,57,50대,노인 및 장애인 돌봄 서비스 종사원,부산-강서구,False,
baa2180594a74470845645a9d0fd4500,남자,55,50대,경영 컨설턴트,서울-동대문구,True,11-14
3c82a7c6f13d46019d406a3f9d8db25a,여자,33,30대,조사 전문가,광주-서구,False,
4e830ee43615497ab6e2a186d443db45,여자,77,60대+,무직,강원-철원군,False,
5fa956cde8604c37abc0450af9bd3ef4,남자,61,60대+,건물 경비원,충청남-보령시,False,
7c6e0ae666fb4a97bdf4f5936650e3fa,남자,55,50대,하역 및 적재 관련 단순 종사원,경기-수원시 장안구,False,
a43c4fed1e2a4c3b86e941b115172cba,남자,73,60대+,수동 포장원,전라남-영광군,False,
e5e35f92a60a4362b49006bfcf35c50d,여자,82,60대+,무직,서울-송파구,False,
dc5b8b04a1fb489d8b90098ab9ca25eb,여자,71,60대+,무직,충청남-아산시,False,
5b16fe75624c460f9db79086963a8900,남자,53,50대,경·소형 화물차 운전원,경상남-김해시,False,
42bfe770b4504a3eb7483dee1b7214da,남자,68,60대+,하역 및 적재 관련 단순 종사원,충청남-공주시,False,
5413474113ed46e3a4b3086be7a9f12b,남자,54,50대,무직,경기-의정부시,False,
02dd376b6445401292b0b4929d2d6fa8,남자,89,60대+,건물 청소원,경기-부천시 오정구,False,
54619c22f2754d25891717916f45c541,남자,29,20대,"전직 범용 소프트웨어 프로그래머, 현재 구직중",서울-동대문구,True,14-17
fb68ca4bf38b41f8b6238e9fc1cadb4e,여자,39,30대,그 외 음식 서비스 종사원,인천-계양구,False,
e73bcaa4e3b54273a92ca6772f52dd1b,남자,60,60대+,자동차 부품 기술 영업원,충청북-청주시 서원구,False,
bed6b05436fb41669307a606d930ee59,여자,19,10대,무직,경상남-창원시 진해구,False,
2f0fef7205704232be981d8fdc0a33ed,남자,63,60대+,무직,강원-원주시,False,
8cda4d6d979d42d3bf8ff49004b48e7a,여자,72,60대+,무직,서울-송파구,False,
df8de8fa07534e288f64155bbcf259e0,남자,44,40대,전동차 기관사,전라남-무안군,False,
ff1919d070ba43d9b1eb46a0f2ae0f89,여자,56,50대,무직,충청북-청주시 서원구,False,
03e5d87b9ce846b28d72b0e8cb65abf2,남자,43,40대,전기제어장치 설치 및 정비원,경기-용인시 처인구,False,
f730b11d4e03443ebe5c9a7fdb17968c,남자,50,50대,유리 관련 기능 종사원,충청북-진천군,False,
9acf02ca564d4b73ad540304b3be5268,여자,45,40대,디스플레이 디자이너,서울-도봉구,True,17-21
4acf1d2e13b040c1a391a87611b0de19,남자,21,20대,무직,강원-강릉시,False,
a6f5bfc7b3cf461fbec62ea5b47f30ef,여자,57,50대,행사 및 홍보 도우미,경기-성남시 분당구,False,
3d19013c575c4ce1a62ad96693bd3a21,남자,48,40대,거리 미화원,경기-동두천시,False,
8377181bd8b94566b23c9d067db118bc,여자,43,40대,경·소형 화물차 운전원,전북-익산시,False,
3a312a41e99447009a2f684ebfc18126,남자,48,40대,시설 경비원,인천-서구,False,
2968cbeff5fa4d46987f61718d64a41c,남자,66,60대+,마케팅 전문가,서울-강서구,False,
e62384f548a4428582017f0879fee875,남자,46,40대,가스 관련 관리자,강원-삼척시,False,
8c30e9e917fa44bf9ea8d4639792463a,여자,64,60대+,무직,서울-중랑구,False,
a901e2f436134caaa7acad65371d6e4f,남자,22,20대,무직,대전-동구,False,
00875ae4a8be4619bccac2f5039ffad6,남자,36,30대,통신장비 기사,인천-서구,False,
5ca8ccc4384d4eb28de78e445315cb5c,여자,33,30대,에스컬레이터 설치 및 정비원,경기-파주시,False,
65feb4f3e6a9487abfb98c85036c094e,남자,64,60대+,무직,부산-수영구,False,
5878aa48e7454ba5a2fd32015c9d1da7,남자,69,60대+,건물 경비원,경기-부천시 소사구,False,
3c32f9e9bc304adc96434e688c0d81ec,여자,21,20대,인쇄 관련 기능 종사원,서울-노원구,True,14-17
0e8eb24ebcf842d9bf6146a6cc1d389d,남자,60,60대+,무직,경기-고양시 덕양구,False,
d01d83f188b642ebaf6cf835ba4f7854,여자,56,50대,방수공,대전-중구,False,
6f845e62de44458b9e4dfdb042d7f186,여자,59,50대,무직,서울-도봉구,False,
fee2f36a7c4a4177bda767e3a0d95c1e,여자,65,60대+,무직,서울-송파구,False,
96f8fc3dad5f4660ae7e9f9a35a40632,남자,46,40대,일반 비서,전라남-여수시,False,
408fe36143904f9095979c1075562c16,여자,60,60대+,무직,경상북-구미시,False,
400cdf0a984b4c5bac7651da17bd3e7f,남자,57,50대,그 외 목제품 제조 관련 종사원,경기-오산시,False,
9cfccf76f08d48c39ad64dd13f0b85f3,남자,28,20대,무직,울산-울주군,False,
e7535100f98f415bb7f19b35f842d13c,남자,28,20대,송배전설비 기술자 및 연구원,경기-성남시 수정구,False,
47134cd8846b4a9499d0d576868f090f,여자,85,60대+,무직,충청남-당진시,False,
0b769975806f48629ed639bbe673e8a0,남자,34,30대,관세행정 사무원,강원-강릉시,False,
1168e50029724f51a703114759e0f3d3,여자,43,40대,그 외 일반 영업원,경기-수원시 권선구,False,
9f9d0a771208433bb607b63824a27023,남자,26,20대,무직,울산-동구,False,
92266b4e633c491796f7c8618bc3db05,여자,48,40대,무직,경기-평택시,False,
5edbf20750a04f10a3d0bed332385130,여자,53,50대,간호조무사,인천-연수구,False,
9d7bf00a4a2c470185805db971874b74,여자,58,50대,주방 보조원,대전-서구,False,
594e51e31fc44923a5068bff66f300e3,여자,61,60대+,세탁원 및 다림질원,서울-양천구,False,
13fca206b9d64c0b8169bada1e5411ff,여자,46,40대,무직,경기-의왕시,False,
af77e13db899487697e7fd4db8a27bf5,여자,59,50대,무직,경기-의정부시,False,
00977e38507e40dea2cbca564e420696,여자,31,30대,사회학 연구원,경기-수원시 팔달구,False,
e48e7d2321744ec1843291fb2812cf5b,여자,47,40대,학습지 방문강사,경상남-진주시,False,
08795f63316a4b8891484b8946e65d6e,남자,54,50대,교육 및 훈련 사무원,서울-광진구,True,11-14
5dc3293f5da44872bf2b2b3440c8f490,여자,25,20대,일반 간호사,서울-성북구,True,17-21
36a5deeabd9745e98c78401a0b139763,여자,27,20대,무직,대전-서구,False,
10a799eba39747c9a92da6f66b4f786d,남자,24,20대,무직,서울-관악구,False,
d1a4217d86b349459528e5f2f5df7ee7,여자,52,50대,관세행정 사무원,서울-중랑구,True,11-14
a9c6a0b8961c4dad9244e71629638d78,남자,22,20대,무직,경기-군포시,False,
5770634946b8423a8302a2e8850b8068,남자,19,10대,무직,강원-양양군,False,
065c057deac740be89510ef59331e436,여자,45,40대,무직,충청남-서산시,False,
e5383d401fc44192861c1e69f9fcfa97,여자,46,40대,무직,경기-의왕시,False,
c44ccf25d2dd435babca84ef62332c10,여자,81,60대+,무직,강원-정선군,False,
4d12abd1b3844f28aa0e2a2ef7f820f9,여자,31,30대,경리 사무원,경기-양평군,False,
a2c6361636d54946ae176080a984a5da,남자,24,20대,일반 비서,경상북-경산시,False,
dcf5ea125a144fe3982bb208585edcf2,여자,22,20대,무직,대전-유성구,False,
517f40d2371f4b21b0edd75add609a45,남자,43,40대,시설 경비원,인천-미추홀구,False,
db46fde6d0024c3093d01c189e94a1ac,남자,69,60대+,무직,부산-남구,False,
4c8596becf48481382ee6e859fad8863,남자,28,20대,"전직 선박 객실 승무원, 현재 구직중",전라남-순천시,True,11-14
33b6943523b54ad2ad995edbf169de70,여자,83,60대+,무직,전라남-구례군,False,
a8a646f462d34b7a8af4a44e15551e5d,여자,53,50대,무직,충청남-천안시 서북구,False,
e92ade67cef747878af6e60e503886ee,여자,56,50대,사무 보조원,경기-오산시,False,
a2ea16fb801c45c0a51c92a8e8377d55,남자,38,30대,무직,서울-성동구,True,17-21
52f7c93e6931405ea44b5db7cd77cc1a,여자,30,30대,유치원 교사,대전-동구,False,
4751ddf3f24b4833abf2f885136ae59f,여자,60,60대+,무직,경상북-포항시 남구,False,
9cd37ab7b045457aaaba928fce78f238,여자,84,60대+,무직,경기-남양주시,False,
0a34ac91224b4b51ac553313c34ebc1f,남자,33,30대,농업용 기계장비 기술 영업원,경기-화성시,True,11-14
e694b83fccfb401eae8ade58ae7d3b29,여자,79,60대+,무직,대구-수성구,False,
38533ca07af540dc9a1009c8d24350a7,여자,47,40대,대여 제품 방문 점검원,서울-광진구,True,17-21
68d718bf99404ee0a9e34b36496dae6e,남자,44,40대,마케팅 전문가,서울-광진구,True,17-21
9bad268beee14bd1b589058b6d3390d1,남자,58,50대,택배원,경상남-진주시,False,
4eb5cc94533745dba32b760c0db45c92,여자,25,20대,언어재활사,경기-부천시 원미구,False,
2c09ba1b0ecf41fe81f32d09e93579c7,남자,50,50대,경·소형 화물차 운전원,경상남-창원시 마산회원구,False,
72690a11b858474fbac42f8c6880feef,남자,41,40대,무직,대구-달서구,False,
1850aaca8a5743ce997e65c6c792ab71,여자,51,50대,건물 청소원,충청남-서산시,False,
55cacf0127d44ad19c42f290f3ed0022,여자,49,40대,무직,경기-파주시,False,
7cd531e154df4c399cdfeb4c5146477f,여자,81,60대+,무직,부산-해운대구,False,
a371126e4d9547cfb6fab548e793b2d1,남자,67,60대+,자재 관리 사무원,인천-옹진군,False,
a6fb75ad76674343b62ba13b59e9fc72,남자,54,50대,육군 부사관,대구-달서구,False,
aba780c722ef422983c333a00d5ed5dc,여자,30,30대,신용카드 모집인,서울-강남구,True,17-21
f5414a39d8b44838bc8d907925a0bb73,여자,21,20대,유치원 교사,서울-강서구,True,17-21
63c8a0647bee436d8e2f739056f81113,남자,85,60대+,이삿짐 운반원,대전-중구,False,
2c7ddb3c50014f36a272ff91b89a8a40,여자,86,60대+,무직,서울-영등포구,False,
6d9030f5b8c749ab85f562774bb289a8,남자,51,50대,그 외 건물 관리원,충청남-아산시,False,
f9f36e66f19444b399524e9f0108aa24,남자,60,60대+,"전직 사진 인화 및 현상기 조작원, 현재 구직중",경기-부천시 소사구,False,
cbf8b821b2f24886ba859d04aa4fe0af,남자,80,60대+,생산관리 사무원,충청남-서산시,False,
b060dfcf7c624d8d8e5b4f7368792e2c,여자,49,40대,전기기기 설치 및 정비원,경기-오산시,True,14-17
45d2357482d34dc5bb0ba149256a8a19,여자,57,50대,무직,경기-화성시,False,
0b145f2994ee46579b6ca7f3ed937e2e,여자,62,60대+,무직,경기-남양주시,False,
b98f7f6b740b42408cec14a967a76182,남자,24,20대,경리 사무원,경기-안산시 상록구,True,17-21
9e0fb587e1424f63920ff922d4e1fcf9,남자,61,60대+,무직,인천-부평구,False,
8f324ca071b94fba9932acf10c0239f8,여자,53,50대,무직,경기-부천시 오정구,False,
7732be9aae4d45b39057078d225ffe4f,남자,29,20대,컴퓨터 하드웨어 기술자 및 연구원,경기-김포시,False,
ba76dae3fc4a4c4482597d291ee5bc1d,남자,32,30대,무직,대구-북구,False,
bf1b794ff5724cde90055397aaadefbe,여자,57,50대,무직,경기-수원시 권선구,False,
591c552279174a738550b8105ece4110,남자,40,40대,공구 조립원,대전-서구,False,
2bbac6129eb94d69949256d392c1c628,남자,80,60대+,무직,경상남-창원시 진해구,False,
57215df3419640b58279607ffbf6551c,남자,67,60대+,무직,경상남-창원시 성산구,False,
8736d26125ca452c800b8448da0a2359,여자,44,40대,그 외 일반 영업원,경기-안양시 만안구,True,17-21
a7e47f8749ee446a916d7bd456367094,여자,51,50대,유치원 교사,세종-세종시,False,
361d50ae9f0c400b9073424aa24778bf,남자,64,60대+,무직,전라남-화순군,False,
9fb58c07b67e42cab6660f09e3c83500,남자,31,30대,총무 사무원,경상남-양산시,False,
5016f6a4d23940d392415bece0cb8f7f,남자,61,60대+,무직,경상남-창녕군,False,
9594b57de7c0481889b1a4486b8163c6,여자,34,30대,유치원 교사,대구-달서구,True,17-21
8e1b61709df844f29b683327862ecf1a,여자,51,50대,무직,서울-용산구,True,17-21
00e1b33bee60476ebdd50227c32e6145,남자,64,60대+,어업 단순 종사원,인천-강화군,False,
107620c370474c41a7e3f6bb1bd2a4e1,여자,62,60대+,"전직 건물 청소원, 현재 구직중",서울-강북구,False,
41a8860867824126bee8b5f648d57041,남자,68,60대+,무직,부산-사상구,False,
2904b406b3874a7d8c0dfef0817712da,여자,22,20대,무직,충청남-아산시,False,
97934a4adc5f42baa6f9a9fb8dd2848d,남자,48,40대,가스 점검원,전라남-완도군,False,
eeddf51ba1734198b8a1885099b05569,남자,31,30대,마케팅 전문가,서울-강남구,True,17-21
f1c52cad98eb4db884c4fb6cc05533aa,여자,58,50대,무직,전라남-곡성군,False,
2ad9ff4edd0443ad989aebf5d0b5d53b,남자,23,20대,무직,서울-중랑구,False,
1629af90a7a84349bdcf574d6f3e0d9c,남자,27,20대,조사 전문가,서울-관악구,False,
ff4a8cf575e24ba9bb541cbce407f203,남자,71,60대+,무직,경기-고양시 덕양구,False,
acd2aae649b84c19a99c1e192c0593cb,남자,42,40대,무직,경기-안산시 단원구,False,
946e2b315216426ba3084550d2c383df,남자,28,20대,농약·비료 기술자 및 연구원,충청남-홍성군,False,
224ebcc7297b4e05b2de4b94d2d16e14,남자,46,40대,단말기 및 통신 서비스 판매원,서울-노원구,True,17-21
3431b339659d4757973f19d4421a7b95,여자,22,20대,무직,경기-화성시,False,
72ccd02f36e84862bdfb484337d4bb3b,여자,50,50대,그 외 돌봄 및 보건 서비스 종사원,전북-부안군,False,
ace5bbb99ccc4c198dc471d5156116f5,여자,41,40대,금형원,경기-양주시,False,
baa2fc0ddb62433791771f34a1c35823,여자,28,20대,사무 보조원,대전-유성구,False,
56c34242db19416a917f65c70f9ecf8d,남자,41,40대,자동차공학 기술자 및 연구원,전북-전주시 완산구,False,
ed4a2aa4b4244f0ab87c90138c581949,남자,30,30대,자동 조립라인 조작원,경상남-창원시 의창구,False,
2a2dc751c61145adb22a89567413b3ff,남자,70,60대+,무직,충청북-제천시,False,
b2ca35c48b23412fb803a07f26475806,남자,55,50대,무직,경기-시흥시,False,
cf5b7e8354b04986b29d40f4624352d8,여자,53,50대,보육 관련 시설 서비스 종사원,경상북-김천시,False,
4acf782e6b8f4901ab923217b77cff1a,남자,24,20대,무직,부산-영도구,False,
773a223e196042af85e26e7ef18bdf61,남자,42,40대,무직,서울-마포구,False,
91e0705f60b843c5b11891cd9e267803,여자,53,50대,주방 보조원,강원-동해시,False,
0ca9e3f2fa0a4509b62c442c0bbc3a26,여자,59,50대,머시닝센터 조작원,충청북-보은군,False,
07697f30fd9e4f1cb58e0cc23bd6a40e,여자,29,20대,무직,서울-중랑구,False,
76d85c2142454ec98d5e77d1f56b5455,여자,58,50대,그 외 산업 안전 및 위험 관리원,경기-성남시 분당구,False,
a584f3c571a44a5b9b25c9a9630f2b0c,여자,81,60대+,무직,대구-수성구,False,
20b7b8aaf46740d496ce936cd4446a23,남자,55,50대,무직,경기-성남시 중원구,False,
7e01591dbcda43a1b5a22eb50a093e6f,여자,56,50대,무직,경상남-진주시,False,
7be49541c525470485ea206095694187,남자,32,30대,일반 경찰관 및 수사관,경기-의정부시,False,
30b08e2a83cc4783bcfd465bb823bc9a,남자,23,20대,그 외 기능 관련 종사원,경기-성남시 중원구,True,11-14
17d8bf7e6e614f2b9c4c97efd9019d50,남자,65,60대+,쓰레기 수거원,제주-제주시,False,
faec0d18e3af4d65a389116fce1e37eb,여자,25,20대,무직,경기-광명시,False,
0735db5013e14b948f18c248df2b8557,여자,31,30대,유치원 교사,경기-의정부시,False,
07dc2c800908443f89964c8706fbbab8,여자,69,60대+,무직,경기-수원시 영통구,False,
1be4ccc0c8b546939e6c5db893ba25b0,여자,28,20대,사무 보조원,경기-시흥시,False,
5dc57e9161da4eb68be5038716c05634,여자,69,60대+,무직,서울-영등포구,False,
fcff7c3fd8be40dbb1421d8b18e97157,여자,64,60대+,무직,전라남-무안군,False,
d5e97ce8e89c427093807e0c298274a9,여자,69,60대+,무직,경상북-안동시,False,
67f69cde096341d28777f6f134949ce7,남자,49,40대,총무 사무원,강원-강릉시,False,
9251ecc96a4b46c0829e44139ab0f51c,남자,47,40대,무직,대전-동구,False,
0aca0d389edb40378119f637bd4bced0,여자,45,40대,의류 판매원,충청북-청주시 상당구,True,17-21
31dafe2ecd7646c58e032acebcc7c1fb,남자,52,50대,기업 대표이사,경기-안성시,False,
aff1d1aa5e6e449b8f81acd269fb02e1,여자,33,30대,조세행정 사무원,광주-서구,False,
9440014d6bca4f20a6fa1e74c7db7101,남자,54,50대,시설 경비원,경기-수원시 장안구,False,
0f0cdc76648747fb9ee3f763df8b81cf,여자,30,30대,보육 관련 시설 서비스 종사원,경기-광명시,False,
68037bb108964c8eb767021c4547b7d6,남자,53,50대,무직,경기-안양시 동안구,False,
d53922bd7383406394d97b52e2f2891a,여자,62,60대+,무직,서울-성북구,False,
818c2e33353548fe9c2e2444593e5f39,여자,76,60대+,무직,경기-안양시 만안구,False,
da0ecbca8db94de3b217d6531562b219,여자,73,60대+,무직,경기-평택시,False,
